"Year","Month","Station_name","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly"
"2011","8","Eel Point California",16.5133317361032,18.2162712064,NA,NA
"2011","8","Eel River California",27.6381956730387,29.1726757816,11,28.5157118131273
"2011","8","Eel River Camp California",23.6696139011871,27.2924048056,NA,NA
"2011","8","El Cariso California",26.5361144328968,30.2655734656,10,28.942451386
"2011","8","El Mirage California",28.4504698130387,29.7376621886,20,29.02250155007
"2011","8","El Portal California",28.6170733131806,30.2037855736,24,28.9427232234
"2011","8","Esperanza California",25.4509298828968,27.6137790734,NA,NA
"2011","8","Fancher Creek California",27.5020186094064,29.2777764766,8,28.582431249875
"2011","8","Fawnskin California",20.8745303279806,23.1754950526,NA,NA
"2011","8","Fence Meadow California",23.7659756100645,26.4876562654,NA,NA
"2011","8","Figueroa California",23.5783305734903,27.1944266974,NA,NA
"2011","8","Fish Creek Mtn California",30.5635578218774,31.7662050784,31,30.5635578218774
"2011","8","Five Cent California",26.8488565011097,28.4026327936,2,28.3899256668
"2011","8","Foresthill California",23.7533240761742,26.0473688696,NA,NA
"2011","8","Fort Hunter Liggett California",27.1162929931677,29.2428781024,10,28.50440120684
"2011","8","Fort Ord #2 California",13.1526109302,14.628754315,NA,NA
"2011","8","Fountain Springs California",27.0671268262387,28.841796875,5,28.51999487984
"2011","8","Fremont Canyon California",24.7650002188968,29.0623130254,2,29.0444505955
"2011","8","Friend Mountain California",23.7372448124323,26.2941715064,NA,NA
"2011","8","Gasquet California",22.959243873529,26.2590682624,NA,NA
"2011","8","Goose Valley California",26.4913338521742,29.7924703456,6,28.9400725878
"2011","8","Gordon California",21.9064647316194,24.1000719086,NA,NA
"2011","8","Grapevine Peak California",20.7197955497742,24.9443632334,NA,NA
"2011","8","Grass Mountain California",23.2505870255161,26.9485449464,NA,NA
"2011","8","Grasshopper California",21.3987619282387,23.3767977464,NA,NA
"2011","8","Green Spring California",26.2570166753677,27.8205447136,NA,NA
"2011","8","Hart Flat California",24.1434685276452,26.7272572126,NA,NA
"2011","8","Hastings California",21.7693384588581,25.2723641566,NA,NA
"2011","8","Hawkeye California",21.4000579669806,23.9058694144,NA,NA
"2011","8","Hayfork California",26.5540094752516,28.0761866014,1,28.0761866014
"2011","8","Hell Hole California",22.1601231795871,24.96063406,NA,NA
"2011","8","Henninger Flats California",24.0115895705806,28.7563001056,3,28.4672541113333
"2011","8","Hernandez California",22.8944412916387,26.2190783374,NA,NA
"2011","8","Hidden Valley California",24.2215975257286,25.5627857486,NA,NA
"2011","8","High Glade Lookout California",21.7367729620452,24.1850822656,NA,NA
"2011","8","High Sierra California",20.9720341490968,23.0323258334,NA,NA
"2011","8","Hollister California",20.6805709558065,26.2941715064,NA,NA
"2011","8","Homewood California",18.1201555585548,20.9721016654,NA,NA
"2011","8","Hoopa California",24.7794616381613,27.6137790734,NA,NA
"2011","8","Hopland California",24.270727471729,26.9198950624,NA,NA
"2011","8","Horse Lake California",23.4770552445806,24.8954606264,NA,NA
"2011","8","Horse Thief Springs California",25.4734969165032,27.8205447136,NA,NA
"2011","8","Hunter Mountain California",21.7035573453871,24.1511231864,NA,NA
"2011","8","Hurley California",26.8442773734258,28.719433315,4,28.3799836099
"2011","8","Jarbo Gap California",24.8653474741226,26.7417900544,NA,NA
"2011","8","Jawbone California",24.0203130498258,26.610453715,NA,NA
"2011","8","Jerseydale California",26.0139309776,28.2319780654,2,28.2190705494
"2011","8","Johnsondale California",24.7347276964581,27.1755809656,NA,NA
"2011","8","Juanita Lake California",22.7776622803677,25.8327253216,NA,NA
"2011","8","Julian California",23.9755083,27.3619385326,NA,NA
"2011","8","Juniper Creek California",24.2363720360774,25.9250759224,NA,NA
"2011","8","Keenwild California",25.3478331009806,28.1932329856,1,28.1932329856
"2011","8","Kettleman Hills California",26.9453456985097,28.5162533854,4,28.2251699399
"2011","8","Kneeland California",17.8303942761097,22.4005547854,NA,NA
"2011","8","Knoxville Creek California",25.9674612486516,28.0631063416,1,28.0631063416
"2011","8","Konocti California",25.0593912756968,26.5222202014,NA,NA
"2011","8","La Honda California",18.8547919365161,24.6101475454,NA,NA
"2011","8","La Panza California",26.7340761136258,29.1726757816,6,28.6784443652667
"2011","8","Ladder Butte California",21.0913531285161,24.04888544,NA,NA
"2011","8","Lake Palmdale California",27.3655118347032,29.7266554936,11,28.8700566006909
"2011","8","Las Tablas California",25.8188692987548,28.8823368184,4,28.4037959791
"2011","8","Las Trampas California",20.8269116630968,25.6410845056,NA,NA
"2011","8","Lassen Lodge California",25.1285760429677,27.2084686336,NA,NA
"2011","8","Laufman California",25.0367818388323,26.5664045536,NA,NA
"2011","8","Laural Mountain California",25.7446265153935,27.250504315,NA,NA
"2011","8","Laytonville California",25.6199714498968,27.5865616366,NA,NA
"2011","8","Leo Carrillo California",18.5298325467677,24.471308515,NA,NA
"2011","8","Lincoln California",26.807344933529,28.154352715,2,28.1218022775
"2011","8","Little Tujunga California",24.994608507671,29.5221239264,4,28.92629391215
"2011","8","Los Altos California",21.9285330631742,26.4432312544,NA,NA
"2011","8","Los Banos California",25.1213651598,27.2224955486,NA,NA
"2011","8","Los Gatos California",22.2699590242774,25.7345473144,NA,NA
"2011","8","Los Prietos California",26.1535811796323,29.4995144824,5,29.00586204292
"2011","8","Los Vaqueros California",23.6192421560581,26.20401464,NA,NA
"2011","8","Lower Klamath California",22.6236179523613,24.5603283256,NA,NA
"2011","8","Lyons Valley California",22.4460083308645,24.6267239096,NA,NA
"2011","8","Lytle Creek California",26.48741246035,30.2244416224,5,29.64672532968
"2011","8","Mad River California",24.0494405378968,26.2941715064,NA,NA
"2011","8","Malibu Canyon California",23.0387058805032,30.000937315,5,29.15022963788
"2011","8","Malibu Hills California",23.5249846907677,29.7924703456,3,29.2454318558667
"2011","8","Mallory Ridge California",22.9948854227677,25.4050616446,NA,NA
"2011","8","Manzanita Lake California",20.6152051289871,23.0323258334,NA,NA
"2011","8","Mariposa California",25.7842580743097,28.154352715,1,28.154352715
"2011","8","Markleeville California",23.2646794866516,24.8136558574,NA,NA
"2011","8","McGuires California",21.7553428955742,26.1081548344,NA,NA
"2011","8","Means Lake California",28.7184892821806,30.2037855736,26,28.9489758436
"2011","8","Mendocino Pass California",21.6719900647613,24.5270404064,NA,NA
"2011","8","Metcalf Gap California",25.4563371815677,27.32026336,NA,NA
"2011","8","Meyers California",21.6506601326968,24.1171040224,NA,NA
"2011","8","Miami California",22.7737384461677,25.67229886,NA,NA
"2011","8","Mid Hills California",24.6044539110839,27.2224955486,NA,NA
"2011","8","Middle Peak California",20.9191410825161,23.5176428344,NA,NA
"2011","8","Mill Creek (ANF) California",22.2146119448645,25.079609035,NA,NA
"2011","8","Mill Creek (BDF) California",26.9860175151097,29.5559254334,10,28.80395561762
"2011","8","Milo California",26.315526701271,28.2962527744,3,28.2748478996667
"2011","8","Minarets California",23.3516056445806,26.2641793024,NA,NA
"2011","8","Modoc NWR California",24.2155184849484,26.1889359214,NA,NA
"2011","8","Mojave River Sink California",31.2556521019226,32.4178022014,31,31.2556521019226
"2011","8","Montecito #2 California",19.0109064607161,21.5917418446,NA,NA
"2011","8","Montecito California",20.7569477593742,27.49082744,NA,NA
"2011","8","Mormon Rock California",26.7064075279355,29.9902962424,9,29.0330098946889
"2011","8","Mount Elizabeth California",22.5018814475032,24.6928791544,NA,NA
"2011","8","Mount Tom California",15.4213808416387,19.09021664,NA,NA
"2011","8","Mount Zion California",24.4800785913355,26.4135394744,NA,NA
"2011","8","Mountain Rest California",23.9877455242968,26.3837876096,NA,NA
"2011","8","Mt. Diablo California",19.4038381576258,21.5856378616,NA,NA
"2011","8","Mt. San Jacinto California",19.0529691414581,21.4063169854,NA,NA
"2011","8","Mt. Shasta California",24.4119559886387,26.5222202014,NA,NA
"2011","8","Mt. Washington California",24.097885468,29.3471676526,2,28.7831228563
"2011","8","Mule Mountain California",27.1791752452,28.50368896,6,28.2644324484333
"2011","8","Newhall Pass California",26.5233269881226,30.2037855736,9,29.1106261596889
"2011","8","North Fork California",26.9565595402,28.9667463086,6,28.6039751764
"2011","8","Oak Creek California",26.0744625363097,27.4495731806,NA,NA
"2011","8","Oak Grove #2 California",26.7514267712645,30.05391736,8,29.029066209075
"2011","8","Oak Grove California",27.8631699067613,29.9902962424,16,29.1023887801875
"2011","8","Oak Knoll California",26.7554586563613,28.154352715,2,28.1283273862
"2011","8","Oak Mountain California",25.628730646671,27.7669714816,NA,NA
"2011","8","Oak Opening California",27.1217204494774,29.1215540344,7,28.6666370804857
"2011","8","Oakland North California",17.0041753571677,23.9745891296,NA,NA
"2011","8","Oakland South California",17.7429119204323,24.6928791544,NA,NA
"2011","8","Ojai California",23.2682432330387,28.154352715,1,28.154352715
"2011","8","Olema Valley California",18.1028330439548,22.7307106846,NA,NA
"2011","8","Opal Mountain California",27.3849404850645,29.2078445374,9,28.6568971502667
"2011","8","Otay Mountain California",24.6634928999484,28.1802879166,1,28.1802879166
"2011","8","Owens Camp Loc California",23.1306837589742,26.0016216734,NA,NA
"2011","8","Owens Valley California",26.690233996129,27.7535406206,NA,NA
"2011","8","Ozena California",27.4200761141613,29.9153881406,9,28.6530799084444
"2011","8","Pala California",24.8776729948258,27.7489649854,NA,NA
"2011","8","Palomar California",23.7843969947871,26.6689756334,NA,NA
"2011","8","Panamint California",24.1206257253161,25.940415115,NA,NA
"2011","8","Panoche Road California",23.5709891075226,25.240388515,NA,NA
"2011","8","Park Ridge California",19.1406242349484,22.7004744526,NA,NA
"2011","8","Parkfield California",26.7838532669613,29.1255738104,6,28.4137501062
"2011","8","Patty Mocus California",24.1913116157226,25.67229886,NA,NA
"2011","8","Peppermint California",20.1392256925161,22.9963833166,NA,NA
"2011","8","Pierce California",21.3621587627484,23.8023392056,NA,NA
"2011","8","Pike County Lookout California",22.6736188282581,24.676362875,NA,NA
"2011","8","Pilot Hill California",25.6860185245806,27.5865616366,NA,NA
"2011","8","Pine Hills California",24.9040674536571,28.5788501944,2,28.3121999299
"2011","8","Pinecrest 2 California",21.5804186083032,24.0830247736,NA,NA
"2011","8","Pinehurst California",24.7617439432129,27.1333046254,NA,NA
"2011","8","Pinnacles California",27.1398664982774,29.3855659904,11,28.5200128501636
"2011","8","Pinyon California",27.2442884075742,28.9547328736,9,28.3550689196889
"2011","8","Piru California",23.9705477119032,28.7317372664,1,28.7317372664
"2011","8","Piutes California",22.7801007731484,25.2883294456,NA,NA
"2011","8","Poppet Flats California",25.7125156612,27.3758002144,NA,NA
"2011","8","Poppy Park California",27.2251689863935,29.7266554936,10,28.99215461822
"2011","8","Potrero California",25.8512851001484,28.5288027896,3,28.3653663014667
"2011","8","Quartz Hill California",23.7994443884064,25.2563838464,NA,NA
"2011","8","Quincy Rd California",25.8098636515419,27.250504315,NA,NA
"2011","8","Ranchita California",25.555096634729,27.4172951326,NA,NA
"2011","8","Ravendale California",23.4543324065161,25.240388515,NA,NA
"2011","8","Reader Ranch California",25.6374132549548,27.3480618296,NA,NA
"2011","8","Red Mountain California",26.8969002772,28.7685589934,7,28.3953475710857
"2011","8","Redding Airport California",27.7727183672903,29.1844137214,15,28.43656376568
"2011","8","Rice Valley California",30.9303228625161,32.12561144,31,30.9303228625161
"2011","8","River Kern California",26.8022941869484,28.990728115,6,28.5522366917333
"2011","8","Rose Peak California",20.3795382126516,22.9423568824,NA,NA
"2011","8","Rose Valley California",25.2213729994065,28.440641515,2,28.3104647158
"2011","8","Rush Creek California",21.9564722191935,24.3765012206,NA,NA
"2011","8","Ruth California",25.2124561480903,26.6689756334,NA,NA
"2011","8","Sacramento NWR California",26.0848542842645,27.8205447136,NA,NA
"2011","8","Saddleback Butte California",28.6724445761419,30.6509276536,24,29.055878083975
"2011","8","Saddleback California",18.5280930583806,20.5702386526,NA,NA
"2011","8","Sage California",26.0331879614258,29.254525915,4,29.01909152325
"2011","8","San Jose California",23.1456549465355,26.9628473566,NA,NA
"2011","8","San Luis NWR California",26.6803097994839,28.5288027896,2,28.4973541731
"2011","8","San Miguel California",21.5289639973097,25.8583232056,NA,NA
"2011","8","San Pasqual California",24.5770707512516,27.8159946464,NA,NA
"2011","8","San Rafael Hills California",25.5100550266129,29.759630515,5,28.82169727952
"2011","8","Santa Barbara Island California",13.7716811742903,16.7571115,NA,NA
"2011","8","Santa Cruz Island California",22.0099038617935,26.3091450766,NA,NA
"2011","8","Santa Fe Dam California",26.549376652671,30.2655734656,6,28.9488186454
"2011","8","Santa Rita California",22.0263559538323,25.079609035,NA,NA
"2011","8","Santa Rosa California",21.2469185154194,26.0777918944,NA,NA
"2011","8","Santa Rosa Island California",13.9230909320516,20.1956887694,NA,NA
"2011","8","Santa Rosa Plateau California",23.7751533313548,27.9402057454,NA,NA
"2011","8","Santa Ysabel California",25.5084071058194,28.5413371726,2,28.3931001111
"2011","8","Saugus California",26.7098195011355,30.4210901374,12,28.9500506663667
"2011","8","Sawyers Bar California",25.6732761989484,27.2784529966,NA,NA
"2011","8","School House California",18.6581825556452,23.6575265656,NA,NA
"2011","8","Scorpion California",25.2476488014129,26.9485449464,NA,NA
"2011","8","Secret Town California",24.8725608693032,26.5664045536,NA,NA
"2011","8","Senator Wash California",30.8859629916839,31.8429393464,31,30.8859629916839
"2011","8","Shadequarter California",23.5821182110323,26.5171978334,NA,NA
"2011","8","Shaver California",21.8412803225355,24.3986421646,NA,NA
"2011","8","Ship Mtn. California",16.9972090366,16.9972090366,NA,NA
"2011","8","Simi Valley California",21.994576927529,27.3341701054,NA,NA
"2011","8","Sims California",26.7045337924129,28.6328850616,3,28.4496760058
"2011","8","Slater Butte California",23.9156690281871,25.5784755424,NA,NA
"2011","8","Soda Creek California",26.523365837271,28.3644888814,1,28.3644888814
"2011","8","Soldier Mountain California",23.4582767918968,25.2723641566,NA,NA
"2011","8","Somes Bar California",27.8175905628903,29.9902962424,12,28.9495308763333
"2011","8","Spring Valley California",15.1909946100903,23.9745891296,NA,NA
"2011","8","Stampede California",21.5405337925871,24.4435577374,NA,NA
"2011","8","Steely Fork California",23.6526710043032,26.3241036256,NA,NA
"2011","8","Stonyford California",26.2028735135871,27.559284115,NA,NA
"2011","8","Sugarloaf (ENF) California",22.889447037129,26.6686649824,NA,NA
"2011","8","Surprise Valley California",24.8957953625806,27.18036974,NA,NA
"2011","8","Tanbark California",25.5493593682516,29.5221239264,4,28.8949766463
"2011","8","Temescal #2 (CNF) California",27.5120735901613,31.33425376,13,29.2755571976
"2011","8","Temescal (CNF) California",27.4176672061935,31.1218157056,12,29.40900413175
"2011","8","Temescal (LPF) California",26.0873939492323,30.28604926,7,28.7192162577143
"2011","8","Thomes Creek California",26.6313837783742,27.8472412024,NA,NA
"2011","8","Thousand Oaks California",20.8704842874581,26.0777918944,NA,NA
"2011","8","Timber Mountain California",22.2156350533097,24.7479416606,NA,NA
"2011","8","Tonner Canyon California",23.9495260537613,28.3856064766,2,28.372879215
"2011","8","Topanga California",25.229599703,30.18306944,6,29.0114221289
"2011","8","Trimmer California",27.4020836669484,29.2893792256,9,28.6623146972222
"2011","8","Trinity Camp California",23.572442152729,25.240388515,NA,NA
"2011","8","Twisselman California",23.5860714797742,25.7190077326,NA,NA
"2011","8","Underwood California",25.4118167281484,27.8738776064,NA,NA
"2011","8","Valley Center California",25.0712185650774,28.7563001056,2,28.6425514476
"2011","8","Valyermo California",27.2114084760323,29.2428781024,7,28.5279446804571
"2011","8","Van Bremmer California",22.8032379895806,24.6101475454,NA,NA
"2011","8","Vandenberg California",16.9578034130516,21.4190227384,NA,NA
"2011","8","Walker California",24.4200608989419,26.5222202014,NA,NA
"2011","8","Walker Pass California",26.3557943047419,28.4026327936,2,28.28498031
"2011","8","Walker Passe California",25.3033980502065,26.9485449464,NA,NA
"2011","8","Warm Springs California",25.0367471673484,28.4279869624,3,28.4110841832
"2011","8","Wawona California",25.1575888045484,27.3063415934,NA,NA
"2011","8","Weed Airport California",24.6565416273677,25.9250759224,NA,NA
"2011","8","Westside California",15.636020183931,21.8833357304,NA,NA
"2011","8","Westwood California",20.4510069998774,22.5908136766,NA,NA
"2011","8","Whiskeytown HQ#2 California",27.7336799277355,28.9427044174,13,28.4840999782615
"2011","8","Whitaker Peak California",23.7691910243613,27.860566915,NA,NA
"2011","8","White Cloud California",23.1696345852,24.9768898654,NA,NA
"2011","8","White Wolf California",18.5967750692516,20.5303893454,NA,NA
"2011","8","Whitmore California",26.1033610633226,27.6137790734,NA,NA
"2011","8","Whittier Hills California",25.8005534631161,29.1333571726,4,28.40620280805
"2011","8","Wiley Ridge California",23.6213285863226,28.1802879166,1,28.1802879166
"2011","8","Wofford Heights California",25.9414872535806,28.2319780654,2,28.1931653902
"2011","8","Wolverton California",24.4258872865742,27.3619385326,NA,NA
"2011","8","Woody California",26.7097702558968,28.8052455296,2,28.7930241948
"2011","8","Yolla Bolla California",24.0593217367613,25.5313610974,NA,NA
"2011","8","Yucca Valley California",27.3187612922774,28.9667463086,9,28.5825274618667
"2011","8","Yurok California",24.3695912319935,27.7085669344,NA,NA
"2011","9","Acton California",26.03108009272,28.4153173886,4,28.21675590665
"2011","9","Alder Point California",24.2558395492867,29.4768449536,2,29.4540852976
"2011","9","Alder Springs California",22.3058066389067,26.5222202014,NA,NA
"2011","9","Alpine California",26.0390289993467,29.6454018526,4,29.01159644465
"2011","9","Altamont California",23.5220582650933,26.86241504,NA,NA
"2011","9","Anacapa Island California",17.6243529083067,25.0252224014,NA,NA
"2011","9","Anza California",23.2459163818733,26.0777918944,NA,NA
"2011","9","Apple Valley California",26.2772229550867,28.990728115,4,28.34713754855
"2011","9","Arbuckle Basin California",23.9662971063867,27.49082744,NA,NA
"2011","9","Arroyo Grande California",23.4454369449333,28.9547328736,2,28.9426969068
"2011","9","Arroyo Seco (Mt. Diablo) California",26.1026254903933,29.4995144824,8,29.016101210875
"2011","9","Ash Creek California",23.43591938906,26.8480074814,NA,NA
"2011","9","Ash Mountain California",27.8704945510467,30.2037855736,16,29.0096393673625
"2011","9","Ash Valley California",21.8163890208467,24.8300468536,NA,NA
"2011","9","Atlas Peak California",22.694392386,27.8071739374,NA,NA
"2011","9","Backbone California",22.9471658721933,26.1889359214,NA,NA
"2011","9","Bald Mtn Loc California",23.66669895248,27.1944266974,NA,NA
"2011","9","Bangor California",25.6457353166333,29.94758174,2,29.0249418987
"2011","9","Baron California",19.9933079749333,22.46219264,NA,NA
"2011","9","Barrett California",24.5095079920133,27.7803873214,NA,NA
"2011","9","Batterson California",25.2269876303667,28.1023020574,1,28.1023020574
"2011","9","Bear Flat California",20.0115916962733,23.66345774,NA,NA
"2011","9","Beaumont California",25.0124855655933,28.440641515,1,28.440641515
"2011","9","Beaver Camp Loc California",23.8942314963467,26.279182915,NA,NA
"2011","9","Bell Canyon California",22.6236212121133,28.6162280254,2,28.3895702395
"2011","9","Ben Bolt California",25.7726948712067,28.4153173886,2,28.3042751871
"2011","9","Ben Lomond California",21.2811606086067,25.1923123936,NA,NA
"2011","9","Benton California",23.66034120736,26.5074620416,NA,NA
"2011","9","Beverly Hills California",25.5527989407867,30.9004782464,6,29.4122563363667
"2011","9","Big Bar California",26.78612077902,30.1726888414,13,29.2008108390308
"2011","9","Big Hill California",20.8208937136533,26.279182915,NA,NA
"2011","9","Big Pine Flat California",20.4083119052733,23.4120991456,NA,NA
"2011","9","Big Pines California",19.90261790498,22.4990166136,NA,NA
"2011","9","Big Rock California",22.2258484916133,26.6543676856,NA,NA
"2011","9","Big Sur California",20.0670497535267,28.719433315,1,28.719433315
"2011","9","Black Diamond California",21.9387530307267,26.6397447166,NA,NA
"2011","9","Blackrock California",17.5434794188467,20.51044216,NA,NA
"2011","9","Blue Door California",20.6463643733867,23.27053304,NA,NA
"2011","9","Blue Max California",21.70473861072,23.9804265184,NA,NA
"2011","9","Blue Mountain California",20.6619309706067,24.79724984,NA,NA
"2011","9","Blue Ridge (KNF) California",19.9311197146933,23.7156509486,NA,NA
"2011","9","Bogard R.S. California",21.09448234998,23.6285871616,NA,NA
"2011","9","Bolam California",21.22790717582,24.79724984,NA,NA
"2011","9","Boonville California",24.0001832534933,28.6824313336,1,28.6824313336
"2011","9","Boulevard California",24.3749225540133,27.860566915,NA,NA
"2011","9","Bradley California",26.29310996064,28.93066094,10,28.53904930754
"2011","9","Brazie Ranch California",23.7172081843,26.9055475886,NA,NA
"2011","9","Breckenridge California",19.75790790644,22.6091280256,NA,NA
"2011","9","Bridgeport 4NW California",20.62719591264,23.6111293406,NA,NA
"2011","9","Briones California",22.6108120104067,26.9628473566,NA,NA
"2011","9","Brooks California",26.65176336834,29.9368655614,11,28.7681637473818
"2011","9","Brush Mountain California",21.6385496867,25.940415115,NA,NA
"2011","9","Buck Meadows California",24.192463000437,27.5045488174,NA,NA
"2011","9","Bull Flat California",23.3352525721667,25.8789682174,NA,NA
"2011","9","Burns Canyon California",20.4526732529933,25.4841114616,NA,NA
"2011","9","Buttercup California",29.8243748067867,31.7739461006,27,30.0611653674593
"2011","9","Cabazon California",25.9589912370867,29.7376621886,5,28.50990688848
"2011","9","Cahuilla California",29.7411975435133,31.6375853536,28,29.93724702875
"2011","9","Callahan California",23.9804423215,26.8768075774,NA,NA
"2011","9","Cameron Fire Station California",25.0744534301733,28.2577330126,1,28.2577330126
"2011","9","Camp 9 California",23.3498786595733,26.9914071134,NA,NA
"2011","9","Camp Elliot California",22.42972416116,29.1175325176,1,29.1175325176
"2011","9","Camp Six California",20.1786843032667,25.9097217086,NA,NA
"2011","9","Campo Seco California",25.4488896373933,28.1413625824,1,28.1413625824
"2011","9","Canby California",23.84241029074,26.8046946784,NA,NA
"2011","9","Carpenter Ridge California",21.122468305496,24.134121115,NA,NA
"2011","9","Carrizo California",24.8735709681267,27.5865616366,NA,NA
"2011","9","Case Mountain California",20.3570291451267,23.4825216896,NA,NA
"2011","9","Cashman California",24.6816315351733,26.8911850936,NA,NA
"2011","9","Casitas California",24.0977843451733,29.0146498366,2,28.7339654415
"2011","9","Cathedral Canyon California",28.43534130274,31.4218093816,18,29.625667871
"2011","9","Catheys Valley California",25.3232502225467,27.62736526,NA,NA
"2011","9","Cedar Grove California",23.6993368565067,27.109859635,NA,NA
"2011","9","Chester California",22.5334353435467,25.4998763614,NA,NA
"2011","9","Chico California",26.01754807526,30.18306944,3,28.8045012026667
"2011","9","Chilao California",21.37893285486,24.21898126,NA,NA
"2011","9","Chuchupate California",22.40555515796,25.2563838464,NA,NA
"2011","9","Claremont California",24.3234033859333,28.9787447224,3,28.7833485298
"2011","9","Clark California",24.1990563618733,28.5162533854,1,28.5162533854
"2011","9","Clear Creek California",22.8807936405,25.8943524736,NA,NA
"2011","9","Cohasset California",24.7646574908444,28.9186024414,1,28.9186024414
"2011","9","Cold Springs California",19.3449370134533,22.4990166136,NA,NA
"2011","9","Collins Baldy California",19.6183441476533,23.8023392056,NA,NA
"2011","9","Converse California",21.7958861641267,25.32021496,NA,NA
"2011","9","Cooskie Mountain California",20.4907929167267,28.4279869624,1,28.4279869624
"2011","9","Corning California",26.5859400503,30.1622932216,9,28.9453227670667
"2011","9","Corona #2 California",25.32363413976,29.1215540344,4,28.6494966743
"2011","9","Corona California",24.6408767791933,29.759630515,4,29.15923534885
"2011","9","Corralitos California",20.50176487282,27.3758002144,NA,NA
"2011","9","Cottage California",19.5569214165467,22.554139915,NA,NA
"2011","9","County Line California",26.4773464435267,29.0146498366,7,28.5769482013429
"2011","9","Coyote California",20.82751001324,23.6111293406,NA,NA
"2011","9","Crane Flat Lookout California",18.4048263493867,21.4063169854,NA,NA
"2011","9","Cranston California",26.94806722138,30.0750042296,12,28.8537854537667
"2011","9","Crazy Peak California",20.9802239370133,24.9280773856,NA,NA
"2011","9","Crestview California",19.4374023544867,22.8338984416,NA,NA
"2011","9","Del Valle California",26.02683974226,29.759630515,7,28.8844631940571
"2011","9","Democrat California",26.1856972203533,28.4532810464,3,28.2279651562667
"2011","9","Descanso California",24.7192974565333,27.3480618296,NA,NA
"2011","9","Devils Garden California",21.349066456,24.42681614,NA,NA
"2011","9","Devore California",24.2963293149533,28.4532810464,1,28.4532810464
"2011","9","Dexter California",17.60367282216,20.6961722606,NA,NA
"2011","9","Diablo Grande California",23.9672135223133,26.9198950624,NA,NA
"2011","9","Dinkey California",20.18229296184,22.960380715,NA,NA
"2011","9","Dog Valley California",22.2023791548733,25.1118851006,NA,NA
"2011","9","Dos Palmas California",29.4011763754333,31.96509374,26,29.9074353758154
"2011","9","Doyle California",24.0826136614533,26.5222202014,NA,NA
"2011","9","Duncan California",17.4570880316333,21.6620305336,NA,NA
"2011","9","Dutch-Indy California",23.6617162111333,26.934227515,NA,NA
"2011","9","Eagle Peak California",22.5999105896,25.940415115,NA,NA
"2011","9","Eel Point California",16.20470434664,19.8023915576,NA,NA
"2011","9","Eel River California",27.0532527042,29.9261343616,15,28.77827722728
"2011","9","Eel River Camp California",24.0759845757333,29.9046268984,3,29.0208827661333
"2011","9","El Cariso California",25.4397915377933,28.841796875,2,28.4915797287
"2011","9","El Mirage California",26.5862787250933,28.6700672974,4,28.4344735925
"2011","9","El Portal California",27.7411994202133,29.9796401486,17,29.0560480783294
"2011","9","Esperanza California",24.3122077607067,27.8738776064,NA,NA
"2011","9","Fancher Creek California",26.29264614884,28.7440261966,2,28.4686295911
"2011","9","Fawnskin California",18.7842105778,22.3450556344,NA,NA
"2011","9","Fence Meadow California",22.9788839800867,26.6543676856,NA,NA
"2011","9","Figueroa California",23.39690582992,27.2365074424,NA,NA
"2011","9","Fish Creek Mtn California",28.61336553412,31.0680817336,20,29.411772213
"2011","9","Five Cent California",26.1995699156867,28.93066094,9,28.4509716162
"2011","9","Foresthill California",23.2058564769667,26.2941715064,NA,NA
"2011","9","Fort Hunter Liggett California",26.0194444248846,29.2428781024,9,28.8329474095333
"2011","9","Fountain Springs California",25.9681802361733,27.8871732766,NA,NA
"2011","9","Fremont Canyon California",23.5487360470267,29.109735875,2,28.7221866102
"2011","9","Friend Mountain California",23.0949322388733,27.18036974,NA,NA
"2011","9","Gasquet California",23.78385051406,30.6218444014,3,29.8185274362
"2011","9","Goose Valley California",25.56426101456,29.397028435,4,28.9953651633
"2011","9","Gordon California",20.6435310199933,23.2527696814,NA,NA
"2011","9","Grapevine Peak California",19.9283524657867,23.4297273134,NA,NA
"2011","9","Grass Mountain California",22.4162078193933,26.0016216734,NA,NA
"2011","9","Grasshopper California",19.9370467599067,22.7612923904,NA,NA
"2011","9","Green Spring California",25.4548831394733,27.8871732766,NA,NA
"2011","9","Hart Flat California",23.1265818077,26.934227515,NA,NA
"2011","9","Hastings California",22.957548564424,26.8911850936,NA,NA
"2011","9","Hawkeye California",21.8502431123333,27.4770910414,NA,NA
"2011","9","Hayfork California",25.5719379943333,28.6452941614,4,28.29379786045
"2011","9","Hell Hole California",21.9293026579133,24.79724984,NA,NA
"2011","9","Henninger Flats California",22.9024343810933,27.9534263096,NA,NA
"2011","9","Hernandez California",22.7178270310267,25.5784755424,NA,NA
"2011","9","Hidden Valley California",23.5308810413533,26.20401464,NA,NA
"2011","9","High Glade Lookout California",21.8850445618533,25.594150315,NA,NA
"2011","9","High Sierra California",18.19662783492,20.8738934264,NA,NA
"2011","9","Hollister California",22.2346366013,27.559284115,NA,NA
"2011","9","Homewood California",17.20177944334,19.60385536,NA,NA
"2011","9","Hoopa California",24.7010078971,29.2312152686,3,28.7957425625333
"2011","9","Hopland California",23.9366051072867,27.18036974,NA,NA
"2011","9","Horse Lake California",22.2823031183333,24.79724984,NA,NA
"2011","9","Horse Thief Springs California",23.2486444073,26.2190783374,NA,NA
"2011","9","Hunter Mountain California",19.9569196525667,22.369869835,NA,NA
